Timestamp,Luftfeuchtigkeit,Kabel Thermometer,,Temperatur Sensor 2,Luftdruck relativ,Luftdruck absolut,lux,RSSI,,,Ausensensor
23.12.2023 14:03:28,92,"7,63",,"8,32","975,18","1009,29","141,67",-55,,,
23.12.2023 14:31:44,"91,9","7,69",,"8,34","975,3","1009,41","103,33",-53,,,
23.12.2023 14:59:59,"91,6","7,44",,"8,15","975,6","1009,72","38,33",-55,,,
23.12.2023 15:28:16,"92,5","7,56",,"8,2","975,78","1009,9","107,92",-55,,,
23.12.2023 15:56:51,"92,5","7,63",,"8,23","976,18","1010,31","13,33",-53,,,
23.12.2023 16:24:44,"91,4","7,44",,"8,05","976,25","1010,39","13,02",-55,,,
23.12.2023 16:53:02,"92,4","7,44",,"8,01","976,2","1010,34","0,91",-55,,,
23.12.2023 17:21:21,"92,8","7,56",,"8,07","976,31","1010,45",0,-54,,,
23.12.2023 17:49:32,93,"7,63",,"8,15","976,4","1010,55",0,-53,,,
23.12.2023 18:17:47,"92,2","7,63",,"8,2","976,78","1010,93",0,-55,,,
23.12.2023 18:46:06,"92,2","7,63",,"8,21","977,01","1011,18",0,-55,,,
23.12.2023 19:14:19,"92,5","7,63",,"8,2","977,13","1011,29",0,-56,,,
23.12.2023 19:42:34,"92,8","7,75",,"8,28","977,26","1011,43",0,-53,,,
23.12.2023 20:10:47,"92,5","7,88",,"8,45","977,17","1011,34",0,-53,,,
23.12.2023 20:39:03,"91,8","7,88",,"8,41","977,27","1011,44",0,-55,,,
23.12.2023 21:07:19,"91,9","7,75",,"8,41","977,23","1011,4",0,-54,,,
23.12.2023 21:35:39,"92,8","7,81",,"8,38","977,35","1011,53",0,-54,,,
23.12.2023 22:03:45,93,"7,81",,"8,33","977,12","1011,29",0,-54,,,
23.12.2023 22:32:00,"91,9","7,81",,"8,34","977,18","1011,35",0,-53,,,
23.12.2023 23:00:14,"92,4",8,,"8,39","977,01","1011,17",0,-53,,,
23.12.2023 23:28:32,"91,2","8,13",,"8,56","977,2","1011,37",0,-60,,,
23.12.2023 23:56:43,"89,1","8,25",,"8,72","977,29","1011,46",0,-60,,,
24.12.2023 00:25:00,"87,7","8,38",,"8,79","977,3","1011,48",0,-58,,,
24.12.2023 00:53:15,"86,8","8,25",,"8,79","977,32","1011,49",0,-60,,,
24.12.2023 01:21:31,"87,2","8,06",,"8,68","977,24","1011,42",0,-59,,,
24.12.2023 01:49:45,"88,3","8,25",,"8,62","976,72","1010,87",0,-60,,,
24.12.2023 02:17:59,"87,3","8,06",,"8,61","976,84",1011,0,-60,,,
24.12.2023 02:46:14,"88,3","7,81",,"8,39","977,04","1011,21",0,-56,,,
24.12.2023 03:14:28,"89,7","7,56",,"8,17","977,2","1011,37",0,-58,,,
24.12.2023 03:42:44,"91,6","7,69",,"8,16","977,04","1011,2",0,-59,,,
24.12.2023 04:11:02,"91,3","7,81",,"8,31","976,64","1010,79",0,-60,,,
24.12.2023 04:39:18,89,"7,69",,"8,25","976,36","1010,5",0,-60,,,
24.12.2023 05:07:29,"89,7","7,63",,"8,16","976,12","1010,26",0,-59,,,
24.12.2023 05:35:44,"89,9","7,56",,"8,07","975,9","1010,03",0,-59,,,
24.12.2023 06:03:58,"90,9","7,38",,"7,96","975,55","1009,66",0,-60,,,
24.12.2023 06:32:13,"92,3","7,38",,"7,92","975,74","1009,86",0,-59,,,
24.12.2023 07:00:31,"93,2","7,56",,"8,06","975,58","1009,7",0,-56,,,
24.12.2023 07:28:44,"92,5","7,44",,"7,96","975,1","1009,2",0,-59,,,
24.12.2023 07:56:58,"93,6","7,38",,"7,92","975,27","1009,38",0,-60,,,
24.12.2023 08:25:17,"94,1","7,44",,"7,96","974,89","1008,98","4,53",-59,,,
24.12.2023 08:53:30,"94,3","7,63",,"8,12","975,37","1009,48","11,09",-60,,,
24.12.2023 09:21:48,"94,4","7,75",,"8,28","975,35","1009,46","18,33",-61,,,
24.12.2023 09:49:59,"94,2","7,88",,"8,42","975,16","1009,26","41,67",-58,,,
24.12.2023 10:18:17,94,"8,06",,"8,56","975,31","1009,41",55,-61,,,
24.12.2023 10:46:35,"93,7","8,19",,"8,72","975,27","1009,38","78,33",-57,,,
24.12.2023 11:14:55,"93,4","8,38",,"8,96","975,39","1009,5","173,33",-58,,,
24.12.2023 11:43:09,"93,2","8,38",,"8,98","975,09","1009,19","131,67",-56,,,
24.12.2023 12:11:28,93,"8,44",,"9,01","974,9",1009,175,-56,,,
24.12.2023 12:39:44,"93,4","8,81",,"9,38","974,68","1008,76",220,-56,,,
24.12.2023 13:07:59,93,"8,75",,"9,31","974,59","1008,67","166,67",-57,,,
24.12.2023 13:36:14,93,"8,81",,"9,37","974,35","1008,42","146,67",-55,,,
24.12.2023 14:04:31,"92,9","8,81",,"9,37",974,"1008,06","96,67",-56,,,
24.12.2023 14:32:46,"92,9","8,81",,"9,33","974,14","1008,2","98,33",-56,,,
24.12.2023 15:01:05,93,"8,75",,"9,3","974,32","1008,39","91,67",-56,,,
24.12.2023 15:29:18,"93,6","8,69",,"9,25","974,32","1008,39",50,-56,,,
24.12.2023 15:57:33,"93,4","8,69",,"9,22","974,42","1008,5","18,33",-56,,,
24.12.2023 16:25:50,"93,7","8,63",,"9,08","974,72","1008,81","8,15",-55,,,
24.12.2023 16:54:03,94,"8,44",,"8,95","974,73","1008,81","0,11",-56,,,
24.12.2023 17:22:16,"94,1","8,44",,"8,98","974,74","1008,83",0,-56,,,
24.12.2023 17:50:30,"94,3","8,38",,"8,87","974,44","1008,52",0,-53,,,
24.12.2023 18:18:48,"94,1","8,44",,"8,9","974,47","1008,54",0,-53,,,
24.12.2023 18:47:02,"94,1","8,63",,9,"974,38","1008,46",0,-58,,,
24.12.2023 19:15:21,"93,5","8,88",,"9,2","974,36","1008,43",0,-57,,,
24.12.2023 19:43:38,"90,8","8,88",,"9,29","974,91",1009,0,-60,,,
24.12.2023 20:11:54,"89,5","8,88",,"9,29","975,04","1009,14",0,-58,,,
24.12.2023 20:40:11,"88,5","8,88",,"9,22","974,82","1008,91",0,-57,,,
24.12.2023 21:08:26,"87,5","8,75",,"9,22","974,97","1009,07",0,-58,,,
24.12.2023 21:36:42,"86,6",9,,"9,35","975,02","1009,12",0,-58,,,
24.12.2023 22:04:58,"85,1","9,06",,"9,42","975,29","1009,39",0,-58,,,
24.12.2023 22:33:13,84,"9,13",,"9,55","975,27","1009,38",0,-56,,,
24.12.2023 23:01:29,"82,6","9,13",,"9,57","975,48","1009,59",0,-59,,,
24.12.2023 23:29:45,"82,2","8,88",,"9,4","975,8","1009,92",0,-57,,,
24.12.2023 23:58:01,"84,2","8,31",,"8,99","975,92","1010,05",0,-56,,,
25.12.2023 00:26:13,"88,2","7,81",,"8,46","975,94","1010,07",0,-53,,,
25.12.2023 00:54:29,"92,4","7,75",,"8,34","975,71","1009,83",0,-57,,,
25.12.2023 01:22:43,"93,2","7,75",,"8,34","975,67","1009,79",0,-58,,,
25.12.2023 01:51:02,"93,4","7,81",,"8,32","975,55","1009,66",0,-58,,,
25.12.2023 02:19:15,"93,6","7,69",,"8,18","975,43","1009,54",0,-58,,,
25.12.2023 02:47:30,94,"7,69",,"8,16","975,94","1010,07",0,-58,,,
25.12.2023 03:15:48,"94,1","7,69",,"8,2","976,04","1010,17",0,-57,,,
25.12.2023 03:44:01,"94,3","7,56",,"8,12","976,06","1010,19",0,-58,,,
25.12.2023 04:12:17,"94,3","7,5",,"8,05","975,89","1010,02",0,-58,,,
25.12.2023 04:40:27,"94,6","7,56",,"8,05","975,71","1009,83",0,-56,,,
25.12.2023 05:08:45,"94,6","7,63",,"8,13","976,02","1010,15",0,-58,,,
25.12.2023 05:36:59,"94,2","7,5",,"8,1","975,8","1009,92",0,-58,,,
25.12.2023 06:05:17,"94,3","7,5",,"7,98","975,76","1009,88",0,-58,,,
25.12.2023 06:33:28,"93,8","7,5",,"7,98","975,55","1009,66",0,-58,,,
25.12.2023 07:01:42,"93,9","7,5",,"7,94","975,84","1009,96",0,-52,,,
25.12.2023 07:30:00,94,"7,44",,"7,96","975,99","1010,12",0,-51,,,
25.12.2023 07:58:15,"94,1","7,44",,"7,96","976,25","1010,38",0,-53,,,
25.12.2023 08:26:27,"94,1","7,38",,"7,89","976,47","1010,61","7,36",-54,,,
25.12.2023 08:54:45,"94,3","7,44",,"7,96","976,76","1010,92","18,33",-53,,,
25.12.2023 09:23:01,"94,5","7,5",,"8,09","976,81","1010,97","58,33",-55,,,
25.12.2023 09:51:17,"94,5","7,75",,"8,26","976,83","1010,99","163,33",-55,,,
25.12.2023 10:19:34,"94,2","7,81",,"8,45","977,13","1011,3","320,83",-54,,,
25.12.2023 10:47:52,"93,8","7,88",,"8,48","977,3","1011,47","231,67",-55,,,
25.12.2023 11:16:09,"93,9",8,,"8,61","977,34","1011,51","374,17",-55,,,
25.12.2023 11:44:25,"93,2","8,06",,"8,68","977,09","1011,26",290,-56,,,
25.12.2023 12:12:43,"93,2","8,31",,"8,98","977,03","1011,2","326,67",-56,,,
25.12.2023 12:41:00,"92,9","8,19",,"8,83","976,86","1011,02","241,67",-56,,,
25.12.2023 13:09:14,93,"8,13",,"8,79","976,78","1010,94","191,67",-56,,,
25.12.2023 13:37:29,"93,2","8,06",,"8,73","976,76","1010,92",220,-57,,,
25.12.2023 14:05:44,93,"8,19",,"8,87","976,61","1010,76",245,-56,,,
25.12.2023 14:33:56,"92,6","8,13",,"8,87","976,88","1011,04","138,33",-54,,,
25.12.2023 15:02:14,"92,7","8,25",,"9,01","976,66","1010,82",230,-56,,,
25.12.2023 15:30:25,"93,2","8,19",,"8,87","976,6","1010,75","141,67",-57,,,
25.12.2023 15:58:41,93,"8,19",,"8,81","976,81","1010,97","61,67",-55,,,
25.12.2023 16:26:50,"92,6","8,06",,"8,68","976,82","1010,98",15,-56,,,
25.12.2023 16:55:08,"92,7","8,06",,"8,68","977,02","1011,19","0,79",-56,,,
25.12.2023 17:23:19,"92,8","8,06",,"8,66","977,26","1011,44",0,-56,,,
25.12.2023 17:51:37,"92,8","8,13",,"8,7","977,4","1011,58",0,-53,,,
25.12.2023 18:19:49,"92,8","8,06",,"8,65","977,3","1011,48",0,-55,,,
25.12.2023 18:48:02,"92,9","8,13",,"8,7","977,44","1011,62",0,-55,,,
25.12.2023 19:16:14,"92,7",8,,"8,57","977,35","1011,53",0,-55,,,
25.12.2023 19:44:28,"92,9","7,88",,"8,48","977,28","1011,46",0,-55,,,
25.12.2023 20:12:44,"93,4","7,88",,"8,39","977,25","1011,43",0,-56,,,
25.12.2023 20:41:04,"93,3","7,88",,"8,46","977,16","1011,33",0,-56,,,
25.12.2023 21:09:18,"93,2","7,94",,"8,5","977,29","1011,46",0,-55,,,
25.12.2023 21:37:33,"93,1","7,88",,"8,5","977,14","1011,31",0,-55,,,
25.12.2023 22:05:47,"93,4","7,94",,"8,48","976,98","1011,15",0,-54,,,
25.12.2023 22:34:01,"93,2","7,94",,"8,49","976,81","1010,97",0,-53,,,
25.12.2023 23:02:15,"93,4",8,,"8,5","976,51","1010,66",0,-50,,,
25.12.2023 23:30:32,93,"7,94",,"8,46","976,6","1010,75",0,-52,,,
25.12.2023 23:58:44,"92,7","7,81",,"8,42","976,5","1010,65",0,-55,,,
26.12.2023 00:26:58,93,"7,75",,"8,3","976,21","1010,34",0,-57,,,
26.12.2023 00:55:10,"93,5","7,75",,"8,26","976,17","1010,31",0,-57,,,
26.12.2023 01:23:25,"93,3","7,69",,"8,2","975,85","1009,98",0,-56,,,
26.12.2023 01:51:41,"93,3","7,69",,"8,2","975,78","1009,9",0,-56,,,
26.12.2023 02:19:55,"93,7","7,56",,"8,06","975,98","1010,11",0,-56,,,
26.12.2023 02:48:11,94,"7,69",,"8,2","976,22","1010,36",0,-56,,,
26.12.2023 03:16:23,"92,8","7,88",,"8,35","976,63","1010,78",0,-51,,,
26.12.2023 03:44:39,"90,2","7,88",,"8,36","976,62","1010,77",0,-55,,,
26.12.2023 04:12:56,"90,1","7,88",,"8,34","976,53","1010,68",0,-56,,,
26.12.2023 04:41:14,"89,5","7,88",,"8,34","976,5","1010,65",0,-55,,,
26.12.2023 05:09:28,"88,6","7,88",,"8,39","976,45","1010,59",0,-56,,,
26.12.2023 05:37:47,"88,4","8,06",,"8,51","976,44","1010,58",0,-56,,,
26.12.2023 06:05:58,"87,2","8,06",,"8,54","976,63","1010,78",0,-55,,,
26.12.2023 06:34:12,"86,9",8,,"8,52","976,93","1011,09",0,-56,,,
26.12.2023 07:02:30,"87,5","7,88",,"8,48","977,4","1011,57",0,-57,,,
26.12.2023 07:30:41,"88,4","7,63",,"8,21","977,69","1011,88",0,-57,,,
26.12.2023 07:58:52,"90,7","7,5",,"8,11","978,06","1012,26",0,-56,,,
26.12.2023 08:27:05,"91,6","7,25",,"7,87","978,23","1012,44","6,23",-53,,,
26.12.2023 08:55:21,"93,2","7,25",,"7,9","978,85","1013,08","6,67",-52,,,
26.12.2023 09:23:33,"93,4","7,25",,"7,85","979,04","1013,27","51,67",-52,,,
26.12.2023 09:51:49,"93,9","7,31",,"7,98","979,3","1013,54","73,33",-51,,,
26.12.2023 10:20:03,94,"7,38",,"8,04","979,69","1013,95","267,92",-52,,,
26.12.2023 10:48:19,"93,8","7,5",,"8,06","980,16","1014,44",135,-53,,,
26.12.2023 11:16:36,"94,1","7,5",,"8,17","980,68","1014,97","78,33",-51,,,
26.12.2023 11:44:54,"93,8","7,69",,"8,36","980,55","1014,84","148,33",-51,,,
26.12.2023 12:13:07,"93,8",8,,"8,63","980,4","1014,68","241,67",-54,,,
26.12.2023 12:41:27,"93,5","8,13",,"8,81","980,8","1015,1","171,67",-51,,,
26.12.2023 13:09:43,"93,1","8,19",,"8,8","980,98","1015,29",85,-52,,,
26.12.2023 13:37:57,"93,1","8,56",,"9,13","980,73","1015,03","338,33",-51,,,
26.12.2023 14:06:15,"92,7","8,44",,"9,35","980,92","1015,23",105,-51,,,
26.12.2023 14:34:29,"92,7","8,44",,"9,18","981,12","1015,42",70,-53,,,
26.12.2023 15:02:47,"92,8","8,56",,"9,32","981,3","1015,61","76,67",-52,,,
26.12.2023 15:31:03,92,"8,5",,"9,27","981,67",1016,65,-51,,,
26.12.2023 15:59:20,"91,7","8,5",,"9,33","981,85","1016,18","18,33",-52,,,
26.12.2023 16:27:33,91,"8,31",,9,"982,33","1016,68",5,-51,,,
26.12.2023 16:55:51,"90,6","8,13",,"8,96","982,41","1016,76","1,36",-51,,,
26.12.2023 17:24:05,"90,3","8,13",,"8,82","982,63",1017,0,-52,,,
26.12.2023 17:52:19,"91,1",8,,"8,9","983,14","1017,52",0,-52,,,
26.12.2023 18:20:35,"91,2","7,88",,"8,72","983,5","1017,89",0,-51,,,
26.12.2023 18:48:45,"91,3","7,69",,"8,49","983,79","1018,2",0,-51,,,
26.12.2023 19:16:59,"92,1","7,56",,"8,32","983,98","1018,39",0,-52,,,
26.12.2023 19:45:12,"91,7","7,63",,"8,41","984,17","1018,58",0,-52,,,
26.12.2023 20:13:32,"91,2","7,25",,"8,41","984,47","1018,9",0,-53,,,
26.12.2023 20:41:44,"90,6","7,25",,"8,31","984,53","1018,95",0,-51,,,
26.12.2023 21:09:56,"91,3","6,5",,"7,78","984,85","1019,29",0,-52,,,
26.12.2023 21:38:08,"91,8","6,25",,"7,48","984,88","1019,32",0,-52,,,
26.12.2023 22:06:18,"92,8",6,,"7,36","985,02","1019,46",0,-50,,,
26.12.2023 22:34:36,"92,9","6,06",,"7,52","985,02","1019,47",0,-52,,,
26.12.2023 23:02:52,"93,1","6,06",,"7,59","985,19","1019,64",0,-52,,,
26.12.2023 23:31:05,"92,7","5,88",,"7,35","985,38","1019,84",0,-50,,,
26.12.2023 23:59:23,"92,2","5,94",,"7,55","985,47","1019,93",0,-50,,,
27.12.2023 00:27:38,"92,3","5,94",,"7,61","985,47","1019,93",0,-55,,,
27.12.2023 00:55:54,"92,2","5,94",,"7,58","985,53","1019,99",0,-55,,,
27.12.2023 01:24:12,"91,8","6,19",,"7,64","985,28","1019,73",0,-56,,,
27.12.2023 01:52:28,"91,7","6,56",,"7,78","985,45","1019,91",0,-55,,,
27.12.2023 02:20:47,"92,2",7,,"7,96","985,43","1019,89",0,-55,,,
27.12.2023 02:49:00,"93,1","7,06",,"8,01","985,56","1020,02",0,-56,,,
27.12.2023 03:17:18,93,"7,06",,"7,96","985,5","1019,96",0,-55,,,
27.12.2023 03:45:29,"92,9",7,,"7,99","985,12","1019,57",0,-50,,,
27.12.2023 04:13:44,"92,6",7,,"7,89","984,89","1019,33",0,-56,,,
27.12.2023 04:42:00,"92,8","6,94",,"7,8","984,68","1019,12",0,-55,,,
27.12.2023 05:10:14,"92,9","6,94",,"7,78","984,53","1018,96",0,-54,,,
27.12.2023 05:38:30,"93,1",7,,"7,84","984,61","1019,04",0,-54,,,
27.12.2023 06:06:48,"93,4","6,94",,"7,8","984,42","1018,84",0,-55,,,
27.12.2023 06:35:02,"93,5","6,88",,"7,74","984,13","1018,55",0,-54,,,
27.12.2023 07:03:16,"93,5","6,94",,"7,63","984,32","1018,74",0,-53,,,
27.12.2023 07:31:33,94,"6,94",,"7,67","984,27","1018,69",0,-55,,,
27.12.2023 07:59:51,"93,9","6,88",,"7,74","984,18","1018,59",0,-55,,,
27.12.2023 08:28:06,"93,9",7,,"7,89","984,46","1018,88","10,87",-54,,,
27.12.2023 08:56:19,"93,8","7,13",,"8,17","984,14","1018,55","101,67",-54,,,
27.12.2023 09:24:40,"92,9","7,63",,"8,71","983,4","1017,78","728,33",-55,,,
27.12.2023 09:53:15,"91,6","8,75",,"11,23","983,45","1017,84","1120,42",-55,,,
27.12.2023 10:21:23,"79,3","9,5",,"10,8","982,99","1017,37","1663,33",-55,,,
27.12.2023 10:49:39,"82,9","8,69",,"10,22","983,14","1017,52","603,33",-55,,,
27.12.2023 11:18:02,"83,5",9,,"10,34","982,88","1017,25","631,67",-56,,,
27.12.2023 11:46:08,"82,5","7,94",,"9,09","982,71","1017,08","171,67",-56,,,
27.12.2023 12:14:21,"84,1","8,06",,"9,13",982,"1016,34","391,67",-55,,,
27.12.2023 12:42:40,"83,8","8,56",,"9,98","981,75","1016,08",2080,-56,,,
27.12.2023 13:11:02,82,"8,69",,"10,31","981,01","1015,32",765,-55,,,
27.12.2023 13:39:11,"79,2","8,63",,"10,02","980,71",1015,"593,33",-56,,,
27.12.2023 14:07:28,"80,1","8,5",,"9,91","980,52","1014,81",410,-54,,,
27.12.2023 14:35:41,"80,6","8,25",,"9,72","980,5","1014,79",275,-56,,,
27.12.2023 15:03:55,"81,8","7,88",,"9,35","980,22","1014,49","213,33",-54,,,
27.12.2023 16:00:23,"83,2","6,88",,"8,61","979,93","1014,2","43,33",-53,,,
27.12.2023 16:28:36,"84,5","6,31",,"8,1","979,61","1013,87","16,98",-55,,,
27.12.2023 16:56:49,"85,6","5,5",,"7,52","979,58","1013,84","0,45",-51,,,
27.12.2023 17:24:58,"86,9","5,06",,"7,13","979,27","1013,51",0,-51,,,
27.12.2023 17:53:12,"87,7","4,69",,"6,75","979,33","1013,58",0,-48,,,
27.12.2023 18:21:17,"88,5","4,25",,"6,34","979,2","1013,44",0,-49,,,
27.12.2023 18:49:29,"88,5","3,81",,"5,95","978,91","1013,14",0,-53,,,
27.12.2023 19:17:41,"88,6","3,38",,"5,62","978,7","1012,93",0,-54,,,
27.12.2023 19:45:57,"88,1","5,56",,"6,03","978,82","1013,05",0,-53,,,
27.12.2023 20:14:18,"82,3","6,5",,"7,01","978,51","1012,73",0,-54,,,
27.12.2023 20:42:36,"73,2","6,75",,"7,12","978,66","1012,89",0,-52,,,
27.12.2023 21:10:52,"71,1","6,44",,"6,87","979,02","1013,25",0,-54,,,
27.12.2023 21:39:07,"71,5","6,13",,"6,79","979,22","1013,46",0,-54,,,
27.12.2023 22:07:20,"71,9","6,69",,"7,05","979,09","1013,33",0,-50,,,
27.12.2023 22:35:36,"68,4","6,88",,"7,3","979,2","1013,44",0,-51,,,
27.12.2023 23:03:49,"68,1","6,75",,"7,21","978,99","1013,22",0,-50,,,
27.12.2023 23:32:01,70,"6,94",,"7,25","978,92","1013,15",0,-50,,,
28.12.2023 00:00:15,"69,2","6,63",,"7,14","978,88","1013,11",0,-47,,,
28.12.2023 00:28:32,"70,5",7,,"7,33","979,4","1013,65",0,-51,,,
28.12.2023 00:56:49,"69,4","6,5",,"7,07","979,32","1013,56",0,-54,,,
28.12.2023 01:25:00,"71,5","6,5",,"6,91","979,51","1013,76",0,-53,,,
28.12.2023 01:53:16,"72,4","6,75",,"7,16","979,54","1013,79",0,-54,,,
28.12.2023 02:21:33,"72,1","7,56",,"7,93","979,51","1013,76",0,-54,,,
28.12.2023 02:49:52,"69,5","8,06",,"8,41","980,11","1014,39",0,-54,,,
28.12.2023 03:18:09,"71,5","7,56",,"8,13","980,14","1014,41",0,-54,,,
28.12.2023 03:46:24,"81,6","6,88",,"7,64","980,28","1014,56",0,-50,,,
28.12.2023 04:14:36,"85,7","6,75",,"7,42","980,19","1014,46",0,-49,,,
28.12.2023 04:42:52,"87,7","6,75",,"7,39","980,07","1014,34",0,-55,,,
28.12.2023 05:11:08,89,"6,94",,"7,53","980,22","1014,5",0,-53,,,
28.12.2023 05:39:26,"89,2","7,06",,"7,69","980,11","1014,39",0,-54,,,
28.12.2023 06:07:37,"90,1","7,38",,"7,87","980,34","1014,62",0,-54,,,
28.12.2023 06:35:54,"90,2","7,5",,"8,02","980,6","1014,89",0,-54,,,
28.12.2023 07:04:11,"90,9","7,63",,"8,09","980,86","1015,16",0,-54,,,
28.12.2023 07:32:26,"90,7","7,56",,"8,07","980,61","1014,9",0,-54,,,
28.12.2023 08:00:39,"90,2","7,69",,"8,14","980,82","1015,12",0,-54,,,
28.12.2023 08:28:56,90,"7,69",,"8,16","980,97","1015,27","6,11",-54,,,
28.12.2023 08:57:12,"89,7","7,69",,"8,21","981,38","1015,7",20,-55,,,
28.12.2023 09:25:26,"89,5","7,75",,"8,3","981,27","1015,58","71,67",-53,,,
28.12.2023 09:53:44,89,"7,81",,"8,34","981,59","1015,92",45,-55,,,
28.12.2023 10:22:04,89,"7,94",,"8,5","981,8","1016,13","51,67",-54,,,
28.12.2023 10:50:24,"88,7","8,38",,"9,1","981,66","1015,98",300,-54,,,
28.12.2023 11:18:40,"86,9","8,94",,"9,47","981,61","1015,93",1440,-55,,,